match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
812464,609.0,992.0,1028933.0,2560,813073,0.0007490102364732318,0.0012200626512010606,959.0
492282,1140.0,859.0,245148.0,2735,493422,0.0023103955640405172,0.0017409033241322844,736.0
253180,591.0,402.0,774250.0,1217,253771,0.0023288713052318825,0.0015841053548277778,224.0
77016,337.0,217.0,15630.0,593,77353,0.004356650679353096,0.0028053210605923492,39.0
145908,219.0,188.0,136748.0,694,146127,0.001498696339485516,0.001286552108782087,287.0
323338,491.0,714.0,1018158.0,1601,323829,0.001516232332496472,0.002204867383711774,396.0
43184,58.0,113.0,5837.0,330,43242,0.001341288562046159,0.0026132001295037233,159.0
61977,396.0,1035.0,7388.0,1826,62373,0.0063489009667644656,0.01659371843586167,395.0
100564,61.0,155.0,46968.0,402,100625,0.0006062111801242236,0.0015403726708074533,186.0
31321,216.0,91.0,15133.0,363,31537,0.00684909788502394,0.002885499571931382,56.0
131354,26.0,224.0,41468.0,460,131380,0.0001978992236261227,0.0017049779266250572,210.0
91383,63.0,138.0,104524.0,359,91446,0.0006889311724952431,0.0015090873302276754,158.0
358459,1064.0,861.0,196252.0,2645,359523,0.002959476862398233,0.0023948398294406756,720.0
186574,674.0,1883.0,144.0,3134,187248,0.0035995044005810474,0.010056182175510553,577.0
86790,703.0,169.0,189983.0,1176,87493,0.0080349285085664,0.0019315830980764176,304.0
25050,73.0,235.0,15090.0,397,25123,0.0029057039366317716,0.009353978426143375,89.0
47550,191.0,312.0,70.0,597,47741,0.004000754068829727,0.006535263190967931,94.0
90401,285.0,503.0,81493.0,932,90686,0.003142712215777518,0.0055466113843371636,144.0
529734,480.0,855.0,866816.0,2059,530214,0.0009052948432142494,0.0016125564394753817,724.0
134241,1592.0,535.0,0.0,2394,135833,0.011720274160181988,0.003938659972171711,267.0
241231,500.0,461.0,98314.0,1315,241731,0.002068414890932483,0.0019070785294397492,354.0
9098,8.0,96.0,0.0,114,9106,0.0008785416209092906,0.010542499450911487,10.0
684158,499.0,674.0,1229062.0,2037,684657,0.0007288321013295708,0.0009844345416756127,864.0
922394,603.0,712.0,3176550.0,2057,922997,0.0006533065654601261,0.0007714001237273794,742.0
265693,268.0,640.0,356272.0,1624,265961,0.001007666537575058,0.0024063678509255114,716.0
2416374,21709.0,22794.0,2248351.0,55999,2438083,0.008904126725792353,0.00934914849084301,11496.0
11811,13.0,75.0,0.0,104,11824,0.0010994587280108254,0.006343031123139378,16.0
1701896,19001.0,19524.0,1906005.0,47620,1720897,0.011041334838749792,0.011345246112928316,9095.0
24936,42.0,313.0,0.0,389,24978,0.0016814797021378813,0.012531027304027545,34.0
24872,122.0,184.0,4.0,343,24994,0.0048811714811554776,0.007361766824037769,37.0
24724,99.0,293.0,2.0,422,24823,0.003988236715948918,0.011803569270434678,30.0
24524,362.0,412.0,0.0,935,24886,0.014546331270593908,0.01655549304830025,161.0
24490,97.0,243.0,86.0,381,24587,0.003945174279090576,0.00988327164761866,41.0
1355520,517.0,907.0,5145141.0,2727,1356037,0.00038125803351973434,0.0006688608054205011,1303.0
2874051,2866.0,3922.0,4291637.0,10260,2876917,0.0009962053128400993,0.0013632649117093056,3472.0
21150,36.0,340.0,4792.0,421,21186,0.0016992353440951572,0.01604833380534315,45.0
28275,31.0,354.0,0.0,452,28306,0.0010951741680209142,0.012506182434819473,67.0
8541,56.0,217.0,2734.0,303,8597,0.0065139001977433985,0.02524136326625567,30.0
957,0.0,0.0,0.0,1,957,0.0,0.0,1.0
1979968,1214.0,3042.0,9016222.0,6624,1981182,0.000612765510690083,0.0015354470210207846,2368.0
1034073,869.0,1085.0,438187.0,3170,1034942,0.0008396605800131795,0.0010483679278645566,1216.0
1777,2.0,7.0,0.0,9,1779,0.0011242270938729624,0.0039347948285553686,0.0
3294,2.0,27.0,2184.0,30,3296,0.0006067961165048543,0.008191747572815534,1.0
1614979,1109.0,1880.0,11131039.0,4485,1616088,0.0006862250075490939,0.0011633029884511239,1496.0
26467,44.0,354.0,0.0,427,26511,0.0016596884312172306,0.013352947832974991,29.0
