match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
37909,2.0,54.0,0.0,82,37911,5.275513703146844e-05,0.0014243886998496478,26.0
38897,9.0,109.0,3706.0,197,38906,0.00023132678764200895,0.002801624428108775,79.0
13235,49.0,383.0,0.0,524,13284,0.003688647997591087,0.028831677205660947,92.0
4776,14.0,216.0,5905.0,252,4790,0.0029227557411273487,0.04509394572025052,22.0
24428,6.0,23.0,0.0,45,24434,0.0002455594663174265,0.0009413112875501351,16.0
78307,25.0,122.0,0.0,305,78332,0.0003191543685849972,0.0015574733186947862,158.0
25221,41.0,73.0,398.0,223,25262,0.0016229910537566305,0.002889715778639854,109.0
15816,41.0,365.0,8675.0,487,15857,0.0025856088793592734,0.02301822538941792,81.0
40301,16.0,291.0,170.0,341,40317,0.00039685492472158146,0.007217798943373763,34.0
28632,22.0,162.0,324.0,207,28654,0.0007677811125846305,0.005653660919941369,23.0
1456530,823.0,788.0,10255265.0,2557,1457353,0.0005647224797286587,0.0005407063353902589,946.0
20838,57.0,275.0,4601.0,454,20895,0.0027279253409906675,0.01316104331179708,122.0
81755,35.0,66.0,0.0,324,81790,0.00042792517422667807,0.0008069446142560216,223.0
2364937,985.0,1142.0,38573393.0,3746,2365922,0.00041632817988082447,0.00048268708774000155,1619.0
21583,129.0,430.0,12085.0,621,21712,0.00594141488577745,0.019804716285924836,62.0
24743,10.0,114.0,295.0,167,24753,0.0004039914353815699,0.004605502363349897,43.0
12087,61.0,57.0,0.0,138,12148,0.005021402700032927,0.004692130391834047,20.0
20933,26.0,568.0,0.0,688,20959,0.0012405172002481035,0.027100529605420105,94.0
1586343,1314.0,1161.0,2007590.0,4154,1587657,0.0008276346843178344,0.0007312662621712372,1679.0
2395741,1747.0,1521.0,13824087.0,5521,2397488,0.0007286793510541033,0.000634414020007608,2253.0
397743,149.0,170.0,929620.0,627,397892,0.0003744734752143798,0.00042725161601640647,308.0
1368344,806.0,843.0,2562162.0,3068,1369150,0.0005886864112770697,0.0006157104773034365,1419.0
23527,8.0,133.0,1611.0,171,23535,0.0003399192691735713,0.005651157850010622,30.0
784452,309.0,296.0,4818545.0,1214,784761,0.000393750453959868,0.00037718490088065027,609.0
1236753,1046.0,1246.0,7395706.0,3781,1237799,0.0008450483479143221,0.0010066254698864678,1489.0
26334,135.0,420.0,105.0,721,26469,0.0051003060183611015,0.015867618723790094,166.0
557611,672.0,419.0,126335.0,1726,558283,0.001203690601361675,0.0007505154195990206,635.0
1123378,750.0,828.0,2568233.0,2723,1124128,0.0006671838082495943,0.0007365709243075521,1145.0
293828,132.0,181.0,1322750.0,752,293960,0.0004490406858075929,0.0006157300312967751,439.0
308110,1171.0,531.0,139297.0,2151,309281,0.0037862008982123053,0.0017168852920159984,449.0
287044,823.0,1279.0,1218656.0,2518,287867,0.0028589591721176794,0.004443024035405239,416.0
43155,232.0,363.0,26144.0,794,43387,0.005347223822804066,0.008366561412404638,199.0
634214,307.0,454.0,3529421.0,1381,634521,0.00048382953440469266,0.000715500353810197,620.0
25680,156.0,344.0,13940.0,1192,25836,0.006038086391082211,0.013314754605976158,692.0
21202,53.0,73.0,7706.0,183,21255,0.0024935309338979064,0.0034344860032933426,57.0
18281,6.0,202.0,21.0,240,18287,0.0003281019303330235,0.01104609832121179,32.0
2659937,1333.0,1314.0,34744146.0,5782,2661270,0.0005008886734529003,0.0004937492249940818,3135.0
19310,19.0,141.0,8936.0,184,19329,0.0009829789435563143,0.00729473847586528,24.0
2054824,855.0,1159.0,5090727.0,3817,2055679,0.0004159209682056391,0.0005638039791231997,1803.0
3500759,15514.0,15515.0,17276451.0,39421,3516273,0.004412057880602558,0.004412342272627864,8392.0
21322,20.0,515.0,676.0,622,21342,0.0009371192952862899,0.024130821853621965,87.0
2392458,1097.0,1315.0,10626124.0,4889,2393555,0.00045831409764973024,0.0005493920131352737,2477.0
1428100,847.0,565.0,1214437.0,2450,1428947,0.0005927441675583489,0.0003953960503783555,1038.0
117865,81.0,114.0,0.0,392,117946,0.0006867549556576739,0.0009665440116663558,197.0
76142,229.0,162.0,0.0,563,76371,0.0029985203807728063,0.0021212240248261777,172.0
