NM,length,ratio
86,29948,0.00287164418325097
229,46330,0.00494280164040579
954,613552,0.00155488043393225
178,6999,0.0254322046006572
8242,455902,0.0180784466837171
12202,987394,0.012357782202444
2224,1025462,0.0021687785602977
603,19423,0.0310456675075941
7409,2965228,0.00249862742426552
120,19483,0.00615921572653082
231,18474,0.0125040597596622
2360,829593,0.00284476845875025
1083,509036,0.0021275509001328
19890,1300744,0.0152912487007436
147,22017,0.0066766589453604
309,13893,0.022241416540704
771,88052,0.00875618952437196
70,4670,0.0149892933618844
431,18047,0.0238820856652075
84,7484,0.0112239444147515
78,4084,0.0190989226248776
247,21962,0.0112466988434569
750,32016,0.0234257871064468
44,3838,0.0114643043251694
1011,234817,0.00430548043795807
83,25241,0.00328830078047621
175,53338,0.00328096291574487
2339,412379,0.00567196680723315
360,20262,0.0177672490376073
710,16813,0.0422292273835722
1101,134188,0.00820490654902078
3032,244756,0.0123878474889277
50,1999,0.0250125062531266
517,20157,0.0256486580344297
296,14935,0.0198192166052896
1729,721948,0.00239490932864971
1295,489195,0.00264720612434714
9201,2868613,0.00320747343751144
341,18394,0.0185386539088833
482,10946,0.0440343504476521
756,14306,0.0528449601565777
3651,1706066,0.0021400109960576
421,16847,0.024989612393898
552,26534,0.0208034973995628
5418,2383186,0.00227342725242595
1614,900971,0.00179140061111845
1435,578146,0.00248207200257374
31,8763,0.00353760127810111
400,6999,0.0571510215745107
9679,4314054,0.00224359732168397
18,11203,0.0016067124877265
198,24184,0.00818723122725769
29735,1382349,0.0215104868596859
2534,1390168,0.00182280127293967
23,1736,0.0132488479262673
9174,4897604,0.00187316083537991
662,17457,0.037921750587157
239,25344,0.0094302398989899
338,15618,0.0216416954795749
339,14154,0.0239508266214498
22396,4530002,0.00494392717707409
20,2329,0.008587376556462
363,29294,0.0123916160305865
28760,2156158,0.0133385401255381
34,15942,0.00213273115042027
14296,1753178,0.00815433458553552
14,6759,0.00207131232430833
1776,712360,0.00249312145544388
4676,1336969,0.00349746329196862
851,302508,0.00281314874317373
3120,1084472,0.00287697607683739
8653,362883,0.023845151191982
7226,227987,0.0316947896151974
1201,30858,0.038920215179208
2679,449708,0.00595719889350423
1229,175081,0.00701960806712322
1377,173236,0.00794869426678058
513,43578,0.0117719950433705
961,174910,0.00549425418786805
835,280583,0.00297594651137097
305,34472,0.0088477605012764
58,31981,0.00181357681123167
196,23037,0.00850805226374962
2649,98172,0.0269832538809437
492,60562,0.00812390607971996
1031,267354,0.00385631036004698
5376,1398819,0.00384324204918578
408,10046,0.0406131793748756
1860,778265,0.00238993145008448
1640,730319,0.00224559404862807
1324,489631,0.00270407715197771
27,14559,0.00185452297547908
12877,926696,0.0138956033046436
736,27627,0.026640605205053
6806,2579855,0.00263813276327546
21743,1787296,0.0121653044599216
388,26155,0.0148346396482508
17773,1285515,0.0138255874104931
851,429987,0.00197912960159261
1729,674961,0.00256162948674072
5194,2293643,0.00226451980539256
69259,3059019,0.02264091854284
3109,967235,0.0032143170997741
612,24942,0.0245369256675487
233,19389,0.0120171231110423
9465,1957398,0.00483550100694902
875,105004,0.00833301588510914
690,9962,0.0692632001606103
656,18165,0.0361134048995321
648,31553,0.0205368744651856
1491,156460,0.00952959222804551
627,19535,0.0320962375223957
28,2097,0.0133524082021936
5693,1355121,0.00420110086110392
102,34057,0.00299497900578442
13,1612,0.00806451612903226
340,28937,0.0117496630611328
566,28813,0.0196439107347378
503,22146,0.0227129052650592
4251,1678690,0.00253233175869279
316,22179,0.0142477117994499
685,18025,0.038002773925104
532,16560,0.0321256038647343
69795,2152869,0.0324195294743898
273,10783,0.0253176296021515
474,38219,0.0124022083257019
336,128849,0.00260770359102515
469,30215,0.0155220916763197
487,22971,0.0212006442906273
118,44733,0.00263787360561554
87,4263,0.0204081632653061
622,32252,0.0192856256976312
590,31483,0.018740272528031
124,65727,0.00188659150729533
501,21614,0.0231794207458129
35,7181,0.00487397298426403
585,69477,0.00842005267930394
2106,1128639,0.00186596422771143
1993,1139566,0.00174891142768387
4137,1262694,0.00327632823154303
214,12432,0.0172136422136422
3794,1457581,0.00260294282101646
588,24427,0.0240717239120645
78102,2649000,0.0294835787089468
298,16377,0.0181962508395921
361,12734,0.0283493010837129
18168,735740,0.0246935058580477
1860,699584,0.00265872289817949
1756,532211,0.00329944326592273
489,89105,0.00548790752483026
2877,1415413,0.00203262228056405
355,15539,0.022845742969303
120,13638,0.0087989441267048
112,7032,0.0159271899886234
4726,2401917,0.00196759505012038
853,24410,0.0349446947972143
662,31144,0.0212561006935525
2662,1162669,0.00228955962531039
163,22861,0.00713004680460172
13894,2687033,0.00517075897467579
728,25706,0.0283202365206567
1083,20241,0.0535052615977472
45352,1498341,0.0302681432330825
247,23978,0.0103011093502377
1823,713547,0.00255484221782167
1650,838220,0.00196845696833767
595,144303,0.00412326840051835
4588,1519474,0.00301946594676842
2861,1090606,0.00262331217689982
1021,384484,0.00265550712123261
981,355718,0.00275780252896958
616,113932,0.00540673384123863
313,30512,0.0102582590456214
334,24381,0.0136991919937656
579,24507,0.0236259028032807
632,22337,0.0282938622017281
537,51166,0.0104952507524528
471,20431,0.0230532034653223
512,27726,0.0184664214095073
382,4372,0.0873741994510522
116,5540,0.0209386281588448
925,11022,0.0839230629649791
237,19634,0.0120708974228379
156,19685,0.0079248158496317
13,985,0.0131979695431472
847,58953,0.0143673774023375
377,83137,0.00453468371483214
873,98491,0.00886375404859327
4106,706763,0.00580958539142542
850,168965,0.0050306276447785
613,12972,0.0472556275053962
7337,370121,0.0198232469921999
189,41040,0.00460526315789474
554,34141,0.0162268240531912
25,13898,0.00179881997409699
576,273982,0.00210232789015337
215,58022,0.00370549102064734
8,1052,0.00760456273764259
1221,121145,0.0100788311527508
4869,180353,0.0269970557739544
1233,200677,0.00614420187664755
640,39943,0.0160228325363643
434,43704,0.00993044114955153
206,9311,0.0221243690258834
908,83864,0.01082705332443
41,3798,0.0107951553449184
3561,904323,0.00393775232964328
659,147627,0.00446395307091521
1386,44080,0.031442831215971
588,62258,0.00944456937261075
521,101185,0.00514898453328063
274,73420,0.00373195314628167
2618,75911,0.0344877553977684
666,24465,0.0272225628448804
29247,1171447,0.0249665584529219
224,20417,0.0109712494489886
1934,362715,0.00533200998028755
968,211152,0.00458437523679624
2198,61042,0.0360079944955932
2540,343293,0.00739892744681657
378,97158,0.00389056999938245
204,46301,0.00440595235524071
1745,462512,0.00377287508216003
279,50561,0.00551808706315144
1966,48527,0.0405135285511159
1225,83331,0.0147004116115251
107,1093,0.0978956999085087
478,50585,0.0094494415340516
943,34737,0.0271468463022138
122,2896,0.0421270718232044
607,41329,0.0146870236395751
6328,1648270,0.00383917683389251
741,18144,0.0408399470899471
422,19496,0.0216454657365613
432,19441,0.0222210791625945
6,716,0.00837988826815642
2302,553830,0.00415651012043407
412,17422,0.0236482608196533
487,17336,0.0280918320258422
3404,1410108,0.00241399949507414
149,7484,0.0199091394975949
77,8563,0.00899217563937872
562,21191,0.0265206927469209
400,31585,0.0126642393541238
477,16677,0.0286022665947113
1161,180484,0.00643270317590479
1592,660422,0.00241057990194149
233,25759,0.00904538219651384
3279,1269842,0.00258221101522867
527,25127,0.0209734548493652
7956,2051072,0.00387894720419371
1702,806073,0.00211147129354289
4352,1434126,0.00303460086491703
453,28778,0.0157411911877128
5099,1936830,0.00263265232364224
32029,2746764,0.0116606304728036
622,17505,0.0355327049414453
1893,606404,0.00312168125540069
2276,1027834,0.00221436535471681
709,33323,0.0212765957446809
87,136526,0.000637241258075385
237,12198,0.0194294146581407
297,21179,0.0140233249917371
2188,34786,0.0628988673604324
904,13554,0.0666961782499631
174,3450,0.0504347826086957
473,2983,0.158565202815957
964,9609,0.100322614215839
105,11805,0.00889453621346887
62,7883,0.00786502600532792
363,11689,0.0310548378817692
52,4580,0.011353711790393
103,1753,0.0587564175698802
71,3125,0.02272
739,10936,0.0675749817117776
858,13241,0.0647987312136546
722,22919,0.0315022470439373
514,7365,0.0697895451459606
62,7281,0.00851531383051779
180,14431,0.0124731480839859
106,2982,0.0355466130114017
14,644,0.0217391304347826
1484,9071,0.163598280233712
3836,25166,0.152427878884209
755,22079,0.034195389283935
456,10535,0.0432842904603702
22847,1723551,0.0132557725300847
817,36178,0.0225827851180275
1071,13591,0.0788021484806122
425,23600,0.0180084745762712
24,15421,0.00155631930484404
278,72775,0.00381999312950876
1226,466874,0.00262597617344294
715,71742,0.00996626801594603
30078,1297062,0.0231893309649038
370,13323,0.027771522930271
1257,519242,0.00242083652709141
178,26280,0.00677321156773212
477,23108,0.0206422018348624
50,2400,0.0208333333333333
15055,2288701,0.00657796715254636
1046,19231,0.0543913473038324
219,14292,0.0153232577665827
2021,985528,0.00205067740338174
636,16893,0.037648730243296
727,10517,0.0691261766663497
1831,672927,0.00272094892908146
304,17386,0.0174853330265731
1592,734981,0.00216604238749029
608,18516,0.0328364657593433
249,34056,0.00731148696264975
82,4135,0.0198307134220073
1540,542594,0.00283821789404232
28,2440,0.0114754098360656
413,18843,0.0219179536167277
4252,2020982,0.00210392769455641
2325,1001189,0.00232223885799784
1316,282098,0.00466504548064857
4532,1266636,0.00357798136165402
1115,502266,0.00221993923538523
170,20701,0.00821216366359113
783,16614,0.0471289274106176
2259,661061,0.00341723381049555
214,25520,0.00838557993730408
10,11430,0.000874890638670166
1372,679294,0.00201974402835885
340,25810,0.0131731886865556
593,48148,0.0123161917421284
4470,1832383,0.00243944633845653
123129,4721883,0.0260762496656525
750,12041,0.0622871854497135
501,17373,0.0288378518390606
278,17451,0.0159303191794167
166,45875,0.00361852861035422
25,5500,0.00454545454545455
19615,992948,0.0197543073756128
9256,1033289,0.00895780367351244
3209,1179605,0.00272040216852251
383,32338,0.0118436514317521
14863,2281973,0.00651322342551818
1366,206270,0.00662238813205992
20803,2434034,0.0085467170959814
338,9462,0.0357218347072501
263,19774,0.0133002933144533
6122,2002535,0.00305712509394343
3854,967433,0.00398373840875802
374,10493,0.0356428094920423
1333,290435,0.00458966722330298
327,39229,0.00833567004002141
695,38947,0.0178447633964105
766,15967,0.0479739462641699
4644,1843350,0.00251932622670681
8952,517169,0.0173096221931322
1503,241386,0.006226541721558
6733,867123,0.00776475771026717
1574,143248,0.0109879370043561
251,50719,0.00494883574202962
2380,362119,0.00657242508678087
1558,115323,0.0135098809430903
816,89798,0.00908706207265195
278,13180,0.021092564491654
1242,45309,0.0274117724955307
217,15364,0.0141239260609216
347,14177,0.0244762643718699
1553,127229,0.0122063366056481
195,30955,0.00629946696817962
141,2077,0.0678863745787193
894,29461,0.0303452021316317
911,29370,0.0310180456247872
932,80879,0.0115233867876705
11,4034,0.00272682201289043
345,2405,0.143451143451143
307,1933,0.15882048629074
105,38420,0.00273295158771473
5,1164,0.00429553264604811
4397,93955,0.0467989995210473
999,36215,0.0275852547287036
693,70608,0.00981475186947655
2193,44342,0.0494564972261062
549,5812,0.0944597384721266
139,2969,0.0468171101380936
96,54334,0.00176684948650937
564,19120,0.0294979079497908
901,53359,0.0168856237935494
646,22903,0.0282059118892722
803,10364,0.0774797375530683
437,15123,0.0288963829927924
673,13282,0.0506700798072579
767,39677,0.0193310986213675
317,19818,0.0159955595922898
121,9123,0.0132631809711718
326,27532,0.011840767107366
33,325,0.101538461538462
471,13474,0.0349562119637821
146,12460,0.0117174959871589
613,125806,0.00487258159388265
1863,25713,0.0724536226811341
202,54282,0.00372130724733798
443,62006,0.00714446989001064
13,7052,0.00184344866704481
936,108857,0.00859843648088777
5562,797529,0.00697404106935296
172,13119,0.0131107553929415
39444,1632955,0.0241549828378614
2122,843421,0.0025159439947547
1457,494278,0.0029477338663667
185,12761,0.0144972964501215
2786,1270051,0.00219361269744286
417,31310,0.0133184286170553
2614,915689,0.0028546810106925
1352,481456,0.00280814861586521
186,12966,0.014345210550671
443,170497,0.00259828618685373
83,12281,0.00675840729582282
64,11113,0.00575902096643571
1840,592009,0.00310806085718291
755,24312,0.0310546232313261
27,15292,0.00176562908710437
1537,677763,0.00226775436251315
2439,539899,0.00451751160865273
186,37894,0.00490842877500396
914,77395,0.0118095484204406
783,164997,0.00474554082801506
26024,1845136,0.014104109398982
145,40146,0.00361181686843023
571,30250,0.0188760330578512
794,68750,0.0115490909090909
463,9354,0.0494975411588625
2719,848411,0.00320481464761772
5144,1802502,0.00285381098051486
203,20733,0.00979115419862056
426,7266,0.0586292320396367
1275,66973,0.0190375225837278
361,23520,0.0153486394557823
1817,37539,0.0484029942193452
23,1320,0.0174242424242424
128,15215,0.00841275057509037
233,16628,0.0140125090209286
137,12899,0.0106209783704163
405,17046,0.0237592397043295
128,3262,0.0392397302268547
386,22538,0.0171266305794658
26,5278,0.00492610837438424
676,13580,0.049779086892489
27,501,0.0538922155688623
233,7003,0.0332714550906754
1076,20647,0.052114108587204
1515,423250,0.00357944477259303
22,5003,0.00439736158305017
2777,1105199,0.00251266966401526
834,23790,0.0350567465321564
5909,2430760,0.00243092695288716
3321,1580949,0.00210063702244664
94,688,0.136627906976744
3757,1211753,0.00310046684431563
12,4439,0.0027033115566569
643,186928,0.00343982709920397
15,1057,0.0141911069063387
464,56196,0.00825681543170333
528,15641,0.0337574323892334
161,14040,0.0114672364672365
21,4380,0.00479452054794521
315,25239,0.0124806846547011
309,31921,0.00968014786504182
140,33554,0.00417237885199976
113,30695,0.00368138133246457
4550,2512313,0.00181108006844689
126,2362,0.0533446232006774
27295,2139371,0.0127584229196339
532,12744,0.0417451349654739
437,12952,0.0337399629400865
3346,881972,0.00379377123083273
6771,2448122,0.00276579353479933
4,303,0.0132013201320132
108,1876,0.0575692963752665
108,8425,0.0128189910979229
429,41631,0.0103048209267133
454,23417,0.0193876243754537
42,5500,0.00763636363636364
1069,235305,0.00454303988440535
459,15147,0.0303030303030303
289,31885,0.00906382311431708
490,19383,0.025279884434814
5293,2228385,0.00237526280243315
5469,1868532,0.00292689662258928
3870,1754291,0.00220601941183076
360,5898,0.0610376398779247
23483,1790030,0.013118774545678
274,18779,0.0145907662814846
533,27971,0.0190554502877981
5072,2234745,0.00226961017923745
25575,2545399,0.0100475406802627
240,21660,0.0110803324099723
739,451484,0.00163682433928999
4017,1710770,0.00234806549097775
2171,769573,0.00282104491711638
12781,2537008,0.00503782408254133
2843,962462,0.00295388285459582
3189,1253176,0.00254473433899149
3020,971904,0.00310730277887528
2390,659015,0.00362662458365895
17188,467942,0.0367310478649063
1570,555029,0.00282868102387443
1177,59991,0.0196196096081079
5,897,0.00557413600891862
1186,225531,0.00525870057774763
2570,522124,0.0049222023887046
249,73320,0.00339607201309329
2219,485222,0.00457316444843803
712,279548,0.00254696867800879
701,129498,0.00541321101484193
229,20570,0.0111327175498298
169,16231,0.0104121742344896
581,174611,0.0033273963266919
57,20356,0.00280015720180782
586,93461,0.00626999497116444
171,36035,0.00474538642985986
922,27023,0.0341190837434778
1865,34378,0.054249810925592
609,14717,0.041380716178569
1792,700328,0.00255880101895112
467,27315,0.0170968332418085
7999,1394871,0.0057345804737499
2486,907587,0.00273913134498401
414,14499,0.0285536933581626
571,7337,0.0778247240016356
6688,1231649,0.00543011848343156
1444,410987,0.00351349312751985
2343,918331,0.00255136764412832
183,20921,0.00874719181683476
118,23954,0.00492610837438424
525,8774,0.0598358787326191
319,22558,0.0141413245855129
266,44761,0.00594267330935413
313,79746,0.00392496175356758
425,19724,0.0215473534779964
2630,800339,0.00328610751194181
1582,546076,0.00289703264747032
123,8381,0.0146760529769717
588,22317,0.0263476273692701
1196,246649,0.00484899594160122
1250,642282,0.00194618563185641
23743,1243748,0.0190898799435255
1247,445880,0.00279671660536467
3446,934031,0.00368938504182409
25,21538,0.00116073915869626
13543,1143860,0.0118397356319829
6,815,0.00736196319018405
3295,1379167,0.00238912328963788
676,24083,0.0280695926587219
1787,795838,0.00224543185924774
38,3083,0.0123256568277652
352,38487,0.00914594538415569
