NM,length,ratio
164,21413,0.00765889879979452
209,14013,0.0149147220438165
51,20340,0.00250737463126844
58,14562,0.00398296937233897
86,20236,0.00424985174935758
62,11926,0.00519872547375482
26,16289,0.00159616919393456
486,105894,0.00458949515553289
4105,814886,0.00503751444987397
20,3083,0.00648718780408693
5472,318509,0.0171800482874895
57,16794,0.00339406931046802
127,23072,0.00550450762829404
2178,435837,0.00499728109361986
119,31881,0.00373263072049183
3310,601217,0.00550549967815281
369,12632,0.0292115262824573
150,41906,0.00357943969837255
22,7569,0.00290659268067116
1321,15119,0.0873735035385938
53,14800,0.00358108108108108
4236,781304,0.005421705251733
220,22947,0.00958730988800279
132,8429,0.0156602206667458
51,9966,0.00511739915713426
112,9902,0.011310846293678
40,9910,0.00403632694248234
29,9311,0.0031145956395661
48,8755,0.00548258138206739
31,12257,0.00252916700660847
4,6167,0.000648613588454678
2745,718576,0.00382005522032464
3785,823648,0.00459540968957613
142,16884,0.00841032930585169
67,15735,0.00425802351445821
29,5337,0.00543376428705265
43,21993,0.00195516755331242
18643,1101214,0.0169294978087819
11,6435,0.00170940170940171
77,9936,0.00774959742351047
240,21267,0.0112850895753985
116,18297,0.00633983713177024
155,22322,0.0069438222381507
52,15581,0.00333739811308645
58,23101,0.00251071382191247
120,22525,0.00532741398446171
54,5617,0.00961367277906356
76,15312,0.00496342737722048
1718,290822,0.00590739352593683
97,11816,0.00820920785375762
113,14054,0.00804041554005977
41,14262,0.00287477212172206
8736,1821328,0.00479650013616438
277,25887,0.0107003515277939
3046,622052,0.00489669673917936
48,13693,0.00350544073614255
55,19412,0.00283329899031527
97,10773,0.00900399146013181
92,15989,0.00575395584464319
6294,1230695,0.00511418344918928
33,13925,0.00236983842010772
48,14069,0.00341175634373445
32,9429,0.00339378513097889
596,29410,0.0202652159129548
1487,206122,0.00721417412988424
11757,2622300,0.00448346871067384
170,24854,0.00683994528043776
127,15060,0.00843293492695883
22171,1061998,0.02087668715007
103,18423,0.00559083754003148
92,19771,0.00465328005664863
293,18972,0.0154438119333755
10,1516,0.00659630606860158
54,15711,0.00343708229902616
76,15932,0.00477027366306804
104,16842,0.00617503859399121
62,14259,0.00434813100497931
47,25008,0.00187939859245042
46,26772,0.00171821305841924
3295,741890,0.00444135923115287
356,25666,0.0138704901426011
10367,2884124,0.00359450564538834
43,12815,0.00335544284042138
177,24603,0.00719424460431655
85,21278,0.00399473634740107
368,20295,0.0181325449618133
170,35621,0.00477246568035709
19,10999,0.00172742976634239
56,18134,0.0030881217602294
23,11387,0.00201984719416879
10,295,0.0338983050847458
323,21432,0.0150709219858156
133,22535,0.00590193033059685
15706,1213802,0.0129395074320194
135,9801,0.0137741046831956
3935,1014037,0.00388052901422729
52,24761,0.00210007673357296
109,14372,0.00758419148344002
311,10145,0.0306554953178906
189,15437,0.0122433115242599
32,14662,0.00218251261765107
61,17336,0.00351868943239502
65,13087,0.00496676090777107
69,16688,0.00413470757430489
5932,1421673,0.00417254882100174
127,17158,0.00740179508101177
73,25570,0.00285490809542433
114,29390,0.00387887036406941
95,28072,0.00338415502992306
8004,1769607,0.00452303816610129
60,9697,0.00618748066412293
27,17769,0.00151950025325004
161,21826,0.00737652341244387
3437,638637,0.00538177399680883
67,21690,0.00308898109727985
94,23160,0.0040587219343696
98,14177,0.00691260492346759
50,16304,0.00306673209028459
44,13402,0.00328309207580958
57,22968,0.00248171368861024
116,15805,0.0073394495412844
86,21280,0.00404135338345865
2828,624854,0.00452585724025132
53,21873,0.00242307868147945
79,24215,0.00326244063596944
53,15963,0.00332017791142016
3265,540570,0.00603992082431508
407,38951,0.0104490256989551
48,17081,0.00281013992155026
177,24095,0.00734592239053746
3416,705729,0.00484038490695437
443,16757,0.0264367130154562
123,14033,0.00876505380175301
16,1971,0.00811770674784373
10284,1959822,0.00524741532649394
539,18185,0.0296398130327193
106,21728,0.00487849779086893
22,16743,0.00131398196261124
155,15947,0.00971969649463849
89,26040,0.00341781874039939
50,27206,0.00183782989046534
1140,234046,0.00487083735675893
80,23734,0.00337069183449903
366,9149,0.0400043720625205
43,14380,0.00299026425591099
37,18466,0.00200368244340951
120,16999,0.00705923877875169
34,14385,0.00236357316649287
94,15617,0.00601908176986617
46,23678,0.00194273164963257
77,20366,0.00378081115584798
2,1566,0.00127713920817369
73,18232,0.00400394910048267
7660,2097506,0.00365195618033989
30,20993,0.00142904777783071
47,17414,0.00269897783392673
69,17548,0.00393207203100068
200,26590,0.00752162467092892
160,25050,0.0063872255489022
254,10619,0.0239193897730483
7058,1326567,0.00532050020843274
117,26298,0.00444900752908967
340,14750,0.0230508474576271
184,14698,0.0125187100285753
61,15076,0.00404616609180154
835,52016,0.0160527529990772
219,46758,0.0046836904914667
243,25148,0.00966279624622236
189,16923,0.0111682325828754
32,5109,0.00626345664513604
6,2920,0.00205479452054795
331,5989,0.0552679913174153
433,17945,0.0241292839230984
766,50575,0.0151458230350964
196,10475,0.0187112171837709
11,5033,0.00218557520365587
36,20555,0.00175139868645099
113,30275,0.00373245251857969
314,22279,0.0140939898559181
160,28376,0.00563856780377784
800,27365,0.0292344235337109
233,22570,0.0103234381922907
52,14496,0.00358719646799117
262,32190,0.00813917365641504
57,15018,0.00379544546544147
58,14979,0.00387208758929168
7851,2053470,0.00382328448918173
50,21582,0.00231674543601149
211,17437,0.0121007053965705
74,12074,0.00612887195626967
66,20641,0.00319751950002422
153,26312,0.00581483733657647
261,23158,0.0112704033163486
280,24443,0.0114552223540482
889,178120,0.00499101729171345
138,50809,0.00271605424235864
278,17827,0.0155943232175913
201,18948,0.0106079797340089
303,15582,0.0194455140546785
129,6075,0.0212345679012346
1,1067,0.000937207122774133
63,13324,0.00472830981687181
93,9790,0.00949948927477017
66,21332,0.00309394337146072
69,21556,0.00320096492855817
386,34599,0.0111563918032313
103,17491,0.00588874278200217
74,13270,0.00557648831951771
73,19788,0.00368910450778249
89,18584,0.00478906586310805
397,21905,0.0181237160465647
7843,1993921,0.00393345573871783
112,14863,0.00753549081612057
37,22853,0.00161904345162561
38,15031,0.00252810857561041
83,26185,0.00316975367576857
63,23711,0.00265699464383619
278,15150,0.0183498349834984
335,14140,0.0236916548797737
8016,1613305,0.00496868230123876
31,9866,0.00314210419622948
171,14806,0.0115493718762664
364,38727,0.00939912722390064
320,42649,0.0075031067551408
99,11386,0.00869488845951168
298,25631,0.011626545979478
172,15663,0.0109812934942221
278,13797,0.0201493078205407
2,2739,0.000730193501277839
340,30390,0.0111878907535373
163,20293,0.00803232641797664
139,15602,0.00890911421612614
373,37620,0.00991493886230728
337,24432,0.0137933857236411
381,34958,0.0108987928371188
81,13265,0.00610629476064832
65,20710,0.00313858039594399
82,16594,0.00494154513679643
53,13061,0.00405788224485108
1588,176895,0.00897707679696995
97,1438,0.0674547983310153
62,1915,0.0323759791122715
927,14206,0.065254117978319
13,308,0.0422077922077922
880,12881,0.0683176771989752
725,11278,0.0642844475970917
536,8252,0.0649539505574406
224,3903,0.0573917499359467
368,6531,0.056346654417394
481,6772,0.0710277613703485
2643,28069,0.0941608179842531
370,5782,0.063991698374265
422,7633,0.0552862570417922
347,6020,0.057641196013289
260,5914,0.0439634764964491
243,5434,0.0447184394552816
219,3447,0.0635335073977372
234,3631,0.064445056458276
197,4296,0.0458566108007449
60,1140,0.0526315789473684
130,3466,0.0375072129255626
235,3713,0.0632911392405063
79,1623,0.048675292667899
72,1010,0.0712871287128713
772,15705,0.0491563196434257
392,8781,0.0446418403370914
742,14419,0.0514598793258895
1105,16255,0.0679790833589665
346,8146,0.0424748342744905
330,7509,0.0439472632840591
334,7469,0.0447181684295086
332,5747,0.0577692709239603
364,7208,0.0504994450610433
290,6142,0.0472158905893846
330,5941,0.0555462043427033
250,6634,0.037684654808562
244,6669,0.0365871944819313
218,5179,0.0420930681598764
198,4573,0.0432976164443473
308,5324,0.0578512396694215
190,5056,0.0375791139240506
205,4637,0.044209618287686
321,5678,0.0565339908418457
141,4279,0.0329516242112643
207,5329,0.0388440607993995
435,7103,0.0612417288469661
155,4221,0.0367211561241412
239,5333,0.0448153009563098
196,5230,0.0374760994263862
153,3221,0.0475007761564732
145,3229,0.0449055435119232
401,7162,0.0559899469421949
156,3677,0.0424258906717433
148,3211,0.0460915602616008
123,2888,0.042590027700831
235,4055,0.0579531442663379
151,3485,0.0433285509325682
172,4648,0.0370051635111876
295,5879,0.0501786018030277
489,6369,0.0767781441356571
208,4681,0.0444349497970519
288,6349,0.0453614742479131
103,2876,0.0358136300417246
87,2442,0.0356265356265356
68,1804,0.0376940133037694
285,5327,0.0535010324760653
259,3983,0.0650263620386643
191,3835,0.0498044328552803
255,5225,0.0488038277511962
79,1883,0.0419543281996814
103,2528,0.040743670886076
235,4761,0.0493593782818736
137,3538,0.0387224420576597
50,1212,0.0412541254125413
138,3520,0.0392045454545455
109,2898,0.0376121463077985
49,1096,0.0447080291970803
80,1383,0.0578452639190166
38,1200,0.0316666666666667
85,2426,0.0350370981038747
110,3091,0.0355871886120997
30,881,0.0340522133938706
35,916,0.0382096069868996
57,1751,0.0325528269560251
34,1179,0.0288379983036472
26,743,0.0349932705248991
79,2159,0.0365910143584993
119,3031,0.0392609699769053
39,1055,0.0369668246445498
74,1499,0.0493662441627752
23,531,0.0433145009416196
175,3530,0.0495750708215298
140,3176,0.044080604534005
101,2378,0.0424726661059714
1306,20365,0.0641296341762828
846,14621,0.0578619793447781
3533,39523,0.0893909875262505
3844,49009,0.0784345732416495
1031,14457,0.071314933942035
751,10633,0.0706291733283175
607,8660,0.0700923787528868
578,9279,0.0622911951718935
3577,45067,0.0793707147136486
901,13230,0.0681027966742253
1926,24486,0.078657191864739
814,12149,0.0670013992921228
815,13392,0.0608572281959379
576,9551,0.0603078211705581
642,12233,0.0524809940325349
878,13417,0.0654393679660133
704,10231,0.0688104779591438
629,11751,0.0535273593736703
1025,16264,0.0630226266601082
791,11544,0.0685204435204435
450,8587,0.0524047979503901
683,11707,0.0583411634065089
1100,15700,0.0700636942675159
1063,15241,0.069746079653566
566,9456,0.0598561759729272
529,10345,0.0511358144030933
627,10605,0.0591230551626591
711,12392,0.0573757262750161
344,5814,0.0591675266597867
6708,59132,0.11344111479402
278,5049,0.0550604080015845
1405,20204,0.0695406850128687
601,9008,0.0667184724689165
1974,29036,0.0679845708775314
668,8804,0.0758746024534303
465,6831,0.0680720245937637
589,9425,0.0624933687002653
736,8993,0.0818414322250639
251,4690,0.0535181236673774
58,1684,0.0344418052256532
69,1807,0.0381848367459878
1639,21225,0.0772202591283863
584,8188,0.071323888617489
565,9069,0.0623001433454626
1386,15901,0.0871643292874662
620,9547,0.0649418665549387
240,5499,0.0436442989634479
679,9537,0.071196392995701
1826,15872,0.115045362903226
252,4771,0.0528191154894152
359,6482,0.0553841406973156
832,11898,0.0699277189443604
1297,18346,0.070696609615175
1131,14298,0.0791019723038187
2395,30253,0.0791657025749512
2258,28637,0.0788490414498725
381,5414,0.0703731067602512
623,8270,0.0753325272067715
633,8463,0.0747961715703651
1204,17585,0.0684674438441854
25,634,0.0394321766561514
1052,15549,0.0676570840568525
212,3080,0.0688311688311688
1276,17404,0.0733164789703516
2169,29080,0.0745873452544704
838,13632,0.0614730046948357
47,920,0.0510869565217391
549,7927,0.0692569698498802
879,14432,0.0609063192904656
3726,46058,0.0808979981762126
2407,30735,0.0783146250203351
1822,26480,0.0688066465256798
841,13680,0.0614766081871345
1501,12686,0.118319407220558
774,12080,0.0640728476821192
168,2608,0.0644171779141104
252,4107,0.0613586559532506
426,7725,0.0551456310679612
767,10757,0.0713024077344985
577,8653,0.0666820755807235
231,5371,0.043008750698194
173,3173,0.0545225338796092
333,6470,0.051468315301391
421,5617,0.0749510414812177
552,7811,0.070669568557163
281,3997,0.070302727045284
1483,21085,0.0703343609200854
1545,21255,0.0726887791107975
352,5612,0.0627227369921597
1062,17029,0.0623642022432321
1626,22103,0.0735646744785776
1251,17441,0.0717275385585689
1184,19527,0.0606339939570851
593,8869,0.0668621039576051
1288,18704,0.0688622754491018
1269,19915,0.0637208134571931
726,9797,0.0741043176482597
1341,19476,0.0688539741219963
985,14685,0.0670752468505278
731,9830,0.0743641912512716
1103,14875,0.0741512605042017
611,9903,0.0616984752095325
1308,19200,0.068125
948,13408,0.0707040572792363
254,4565,0.0556407447973713
1090,9570,0.113897596656217
1949,23572,0.0826828440522654
277,5487,0.0504829597229816
234,4350,0.0537931034482759
685,10886,0.0629248576152857
1131,16941,0.0667611120949177
387,6611,0.0585387989714113
859,12158,0.0706530679388057
459,7695,0.0596491228070175
831,13672,0.0607811585722645
232,2793,0.0830648048693162
96,1111,0.0864086408640864
754,11324,0.0665842458495231
577,9660,0.0597308488612837
996,12920,0.0770897832817337
654,9851,0.0663891990660847
654,11588,0.056437694166379
352,5771,0.0609946283139837
573,8895,0.0644182124789207
814,13343,0.0610057708161583
611,9957,0.0613638646178568
488,7273,0.0670974838443558
926,11731,0.0789361520756969
452,7313,0.0618077396417339
403,7028,0.0573420603301081
2178,26722,0.0815058753087344
894,10593,0.0843953554233928
2092,24867,0.0841275586118149
1273,21971,0.0579400118337809
327,5151,0.0634828188701223
1025,17187,0.0596380985628673
353,8190,0.0431013431013431
692,12134,0.0570298335256305
387,7221,0.0535936850851683
829,13475,0.0615213358070501
104,2006,0.0518444666001994
309,6378,0.048447789275635
419,5975,0.0701255230125523
929,15506,0.0599122920159938
848,13263,0.0639372690944734
1097,17910,0.061250697934115
137,3450,0.0397101449275362
254,4224,0.0601325757575758
202,4146,0.0487216594307767
778,11612,0.0669996555287634
938,15529,0.0604031167493077
1514,21555,0.0702389236836001
950,17013,0.0558396520308
749,13317,0.0562438987760006
1086,17654,0.061515803783845
1090,19912,0.0547408597830454
588,12556,0.0468302007008601
1173,17915,0.0654758582193693
766,11894,0.0644022196065243
612,10167,0.0601947477131897
544,10624,0.0512048192771084
580,9813,0.0591052685213492
534,9642,0.0553827006845053
2619,32861,0.0796993396427376
457,9684,0.0471912432878976
968,15835,0.0611304073255447
595,8037,0.0740325992285679
404,6400,0.063125
1796,26521,0.067719920063346
1506,21977,0.0685261864676708
1464,23011,0.0636217461214202
711,10945,0.0649611694837826
379,7006,0.0540964887239509
584,9991,0.058452607346612
688,10491,0.0655800209703556
1156,17591,0.0657154226593144
820,14791,0.0554391183828004
916,12968,0.0706354102405922
833,14344,0.0580730619074177
700,9415,0.0743494423791822
1025,14236,0.0720005619556055
604,10112,0.0597310126582279
562,10328,0.0544151820294345
798,9161,0.0871083942801004
295,6122,0.048186867036916
684,10373,0.0659404222500723
330,5910,0.0558375634517767
363,7726,0.0469842091638623
359,8761,0.0409770574135373
234,5359,0.0436648628475462
543,9678,0.0561066336019839
373,7859,0.0474615090978496
693,12917,0.0536502283812031
379,7908,0.0479261507334345
291,6355,0.0457907159716759
346,5270,0.0656546489563567
259,4979,0.052018477605945
299,7123,0.0419766952126913
157,4157,0.0377676208804426
237,5234,0.0452808559419182
227,3118,0.0728030788967287
262,4373,0.0599131031328607
373,7013,0.0531869385427064
67,1363,0.0491562729273661
1071,16177,0.0662051060147122
151,3098,0.0487411233053583
1974,17709,0.111468744706082
643,9607,0.0669303632767773
1384,19426,0.0712447235663544
657,10741,0.0611674890606089
860,13376,0.0642942583732057
632,9477,0.0666877703914741
160,3221,0.0496740142812791
349,5883,0.059323474417814
607,9792,0.0619893790849673
1299,17225,0.0754136429608128
857,12815,0.0668747561451424
599,10269,0.0583308988216964
508,7638,0.066509557475779
326,5466,0.0596414196853275
293,4581,0.0639598340973587
803,11911,0.0674166736630006
264,5158,0.0511826289259403
262,4704,0.0556972789115646
5278,58164,0.0907434151708961
372,4804,0.0774354704412989
161,2932,0.0549113233287858
587,8121,0.0722817387021303
23,734,0.0313351498637602
48,1287,0.0372960372960373
38,971,0.03913491246138
28,530,0.0528301886792453
47,1287,0.0365190365190365
488,6525,0.0747892720306514
86,2164,0.0397412199630314
517,7147,0.072338043934518
582,8845,0.065799886941775
833,12016,0.0693242343541944
1011,13281,0.0761237858594985
669,10028,0.0667132030315118
1280,18845,0.0679225258689307
684,9699,0.0705227343025054
684,10061,0.0679852897326309
557,9202,0.0605303194957618
585,7291,0.0802359072829516
624,10328,0.0604182804027885
2203,23922,0.0920909622941226
393,6478,0.0606668724915097
532,6997,0.0760325853937402
303,4511,0.067169142097096
357,6191,0.0576643514779519
308,5216,0.0590490797546012
878,11757,0.0746789146891214
405,5940,0.0681818181818182
718,10968,0.0654631655725748
134,2694,0.0497401633259094
505,8695,0.0580793559516964
1348,19075,0.0706684141546527
891,12637,0.0705072406425576
793,11847,0.0669367772431839
979,13929,0.0702850168712758
258,4570,0.0564551422319475
716,11083,0.0646034467202021
742,10657,0.0696255981983673
881,12259,0.0718655681540093
697,9833,0.0708837587714838
595,9034,0.0658622979853885
1938,27821,0.0696596096473887
507,8024,0.063185443668993
528,8181,0.0645397873120645
288,5150,0.0559223300970874
240,4599,0.0521852576647097
247,5151,0.0479518540089303
264,4353,0.0606478290833908
524,6917,0.075755385282637
449,6625,0.0677735849056604
109,2511,0.0434090003982477
119,2952,0.0403116531165312
112,2498,0.044835868694956
186,4212,0.0441595441595442
191,3613,0.0528646554110158
55,1910,0.0287958115183246
120,2723,0.0440690414983474
80,2037,0.039273441335297
97,2000,0.0485
122,2428,0.0502471169686985
113,2386,0.0473595976529757
80,2161,0.03701989819528
105,1766,0.0594563986409966
58,1474,0.039348710990502
60,1151,0.052128583840139
69,1964,0.035132382892057
30,1174,0.0255536626916525
57,1558,0.0365853658536585
26,904,0.0287610619469027
32,1174,0.0272572402044293
49,1226,0.0399673735725938
2583,31696,0.0814929328621908
622,9119,0.0682092334685821
172,2395,0.0718162839248434
148,2371,0.0624209194432729
859,11203,0.0766758903865036
417,5660,0.0736749116607774
843,11167,0.0754902838721232
3256,37455,0.0869309838472834
952,12964,0.0734341252699784
555,8390,0.066150178784267
322,4640,0.0693965517241379
6532,69240,0.0943385326400924
716,9573,0.0747936905881124
48,1023,0.0469208211143695
977,13647,0.0715908258225251
711,9331,0.0761976208337799
380,5521,0.0688281108494838
1147,16029,0.0715578014848088
237,3853,0.061510511289904
1149,15932,0.0721190057745418
828,10737,0.077116512992456
556,6701,0.0829726906431876
245,4521,0.0541915505419155
1110,16094,0.0689698024108363
1366,19487,0.0700980140606558
528,7674,0.0688037529319781
339,5548,0.0611031002162942
5314,59262,0.0896696027808714
893,12208,0.07314875491481
841,9905,0.0849066128218072
1002,12861,0.0779099603452298
1714,21436,0.0799589475648442
829,12572,0.0659401845370665
509,8790,0.0579067121729238
298,5012,0.0594573024740623
522,6671,0.0782491380602608
1376,20265,0.0679003207500617
445,6425,0.0692607003891051
317,5318,0.0596088755171117
225,4565,0.0492880613362541
1825,20046,0.0910406066048089
708,10569,0.0669883621913142
598,8138,0.073482428115016
3041,32722,0.0929344172116619
915,12340,0.0741491085899514
580,8270,0.0701330108827086
452,6969,0.0648586597790214
213,2955,0.0720812182741117
79,1484,0.0532345013477089
321,4584,0.0700261780104712
477,6084,0.0784023668639053
474,7112,0.0666479190101237
633,9031,0.0700919056582881
162,3195,0.0507042253521127
4280,47507,0.090091986444103
490,7117,0.068849234227905
322,5324,0.060480841472577
68,1450,0.0468965517241379
1767,21832,0.080936240381092
5,254,0.0196850393700787
576,7397,0.0778694065161552
53,886,0.0598194130925508
1179,15912,0.0740950226244344
216,3671,0.0588395532552438
852,11725,0.0726652452025586
776,10758,0.0721323666108942
1301,17605,0.0738994603805737
227,3749,0.0605494798612963
751,11355,0.0661382650814619
302,4194,0.0720076299475441
848,12995,0.0652558676414005
579,7837,0.0738803113436264
767,11212,0.068408847663218
1579,18381,0.0859039225286981
121,1826,0.0662650602409639
184,3467,0.053071820017306
1096,15188,0.0721622333421122
328,6213,0.0527925317881861
339,4733,0.0716247623072047
1059,14241,0.0743627554244786
244,4372,0.0558096980786825
76,1584,0.047979797979798
20,626,0.0319488817891374
977,13698,0.0713242809169222
773,10926,0.0707486728903533
874,11287,0.0774342163550988
381,5454,0.0698569856985699
885,12127,0.072977653170611
746,9337,0.0798971832494377
83,2018,0.0411298315163528
372,5190,0.0716763005780347
213,3295,0.0646433990895296
332,5553,0.0597875022510355
34,794,0.0428211586901763
787,11495,0.0684645498042627
296,3695,0.0801082543978349
147,2849,0.0515970515970516
228,3467,0.0657629074127488
190,3117,0.0609560474815528
502,7993,0.0628049543350432
873,12492,0.0698847262247839
927,12748,0.0727172889865077
507,6156,0.0823586744639376
168,3159,0.0531813865147199
76,1273,0.0597014925373134
325,5282,0.0615297235895494
866,10998,0.0787415893798872
737,9661,0.0762860987475417
1816,19975,0.0909136420525657
402,5593,0.071875558734132
322,5017,0.0641817819413993
730,11541,0.0632527510614332
541,7625,0.0709508196721311
904,13258,0.068185246643536
734,10059,0.0729694800676012
247,3788,0.0652059134107709
285,5107,0.0558057568043861
164,3142,0.0521960534691279
225,3861,0.0582750582750583
33,1292,0.0255417956656347
3236,39177,0.0825994843913521
373,5179,0.0720216257964858
1402,18045,0.0776946522582433
2794,28084,0.0994872525281299
27,701,0.0385164051355207
97,1757,0.0552077404667046
1064,13722,0.0775397172423845
829,11660,0.0710977701543739
533,7733,0.0689253847148584
381,5759,0.0661573189789894
7,270,0.0259259259259259
10,354,0.0282485875706215
349,5876,0.0593941456773315
306,4488,0.0681818181818182
228,3920,0.0581632653061225
105,2219,0.0473186119873817
228,3973,0.0573873647118047
69,1091,0.0632447296058662
369,5577,0.0661646046261431
399,5257,0.0758988015978695
92,1759,0.0523024445707789
107,2282,0.0468886941279579
32,769,0.0416124837451235
117,2356,0.049660441426146
1300,16375,0.0793893129770992
894,12159,0.073525783370343
567,6944,0.0816532258064516
227,3642,0.0623283909939594
139,2524,0.0550713153724247
230,3421,0.0672318035662087
13,375,0.0346666666666667
261,3855,0.067704280155642
29,835,0.0347305389221557
1040,14602,0.0712231201205314
938,12421,0.0755172691409709
961,12470,0.077064955894146
1988,25280,0.0786392405063291
115,1745,0.0659025787965616
731,11158,0.0655135328911991
491,6613,0.0742476939361863
2121,26069,0.0813610034907361
820,11198,0.0732273620289337
27,690,0.0391304347826087
982,14209,0.069111126750651
746,10270,0.0726387536514119
887,11070,0.080126467931346
333,5020,0.0663346613545817
881,11434,0.0770509008221095
1522,16146,0.0942648333952682
195,2965,0.0657672849915683
53,869,0.0609896432681243
75,1476,0.0508130081300813
703,9865,0.0712620375063355
7,279,0.025089605734767
210,2891,0.0726392251815981
295,4703,0.0627259196257708
76,2301,0.0330291177748805
1432,18406,0.0778007171574487
99,1926,0.0514018691588785
761,72511,0.0104949593854725
316,17697,0.0178561338079901
131,6979,0.0187705975068061
329,14601,0.0225327032395041
362,23049,0.0157056705280056
49,14051,0.00348729627784499
765,7527,0.101634117178159
516,7042,0.0732746378869639
499,7057,0.0707099333994615
505,7035,0.0717839374555793
501,7048,0.0710839954597049
456,7035,0.064818763326226
464,7025,0.0660498220640569
491,7038,0.0697641375390736
276,5151,0.0535818287711124
340,5548,0.0612833453496756
257,4031,0.0637558918382535
305,5005,0.0609390609390609
586,6688,0.0876196172248804
549,6589,0.0833206859918045
359,6402,0.056076226179319
341,6335,0.0538279400157853
195,5263,0.037051111533346
184,4816,0.0382059800664452
272,5385,0.050510677808728
317,5861,0.0540863333902065
201,4840,0.0415289256198347
386,4667,0.0827083779730019
29,1531,0.0189418680600914
27,1667,0.0161967606478704
46,1914,0.0240334378265413
118,3180,0.0371069182389937
21,633,0.033175355450237
22,1124,0.0195729537366548
38,1428,0.0266106442577031
12,1041,0.0115273775216138
140,3387,0.0413345143194568
14,623,0.0224719101123596
130,2815,0.0461811722912966
