NM,length,ratio
559,49309,0.0113366728183496
1299,45945,0.0282729350310153
1152,33866,0.0340164176460167
604,11375,0.0530989010989011
1286,60738,0.0211729065823702
333,18988,0.0175373920370761
812,29084,0.0279191307935635
736,64976,0.01132725929574
187,67073,0.00278800709674534
1356,84044,0.0161344057874447
1270,49660,0.0255739025372533
39,19648,0.0019849348534202
2409,19813,0.121586836925251
4484,44895,0.0998774919256042
1733,18049,0.096016399800543
2092,19823,0.105533975684811
991,20448,0.0484643974960876
2859,29737,0.0961428523388371
1074,13086,0.0820724438331041
1140,14031,0.0812486636732949
1101,18439,0.0597103964423233
665,5176,0.128477588871716
1075,12352,0.0870304404145078
2272,19930,0.113998996487707
773,15795,0.0489395378284267
1809,19631,0.0921501706484642
1514,14438,0.104862169275523
983,11109,0.0884868124943739
862,7748,0.111254517294786
2585,31041,0.0832769562836249
2244,22947,0.0977905608576284
562,11664,0.0481824417009602
1855,17196,0.107873924168411
872,11234,0.0776215061420687
2558,21721,0.117766217024999
4195,29374,0.142813372370123
849,10977,0.0773435364853785
728,11805,0.0616687844133842
1154,16597,0.0695306380671206
247,5335,0.0462980318650422
8476,46112,0.1838133240805
7099,43387,0.163620439302095
833,14332,0.0581216857382082
1402,14485,0.0967897825336555
574,16491,0.0348068643502517
948,11632,0.0814993122420908
6203,37745,0.164339647635448
645,10859,0.0593977345980293
139,6506,0.0213648939440516
5810,32702,0.177664974619289
1390,11667,0.119139453158481
299,4453,0.0671457444419493
2561,31991,0.0800537651214404
1461,12986,0.112505775450485
739,18367,0.0402352044427506
1409,17642,0.0798662283187847
4344,24859,0.174745564986524
1283,16795,0.07639178326883
2362,26550,0.0889642184557439
749,11383,0.0657998770095757
2256,18109,0.12457893864929
1048,16378,0.0639882769568934
3737,27696,0.134929231658001
1439,15466,0.0930428035691194
1534,13704,0.111938120256859
3640,30792,0.118212522733177
1180,12274,0.096138178262995
4150,37928,0.109417844336638
213,8170,0.0260709914320685
6456,51041,0.126486550028409
919,14842,0.0619188788572969
926,13157,0.0703807858934408
2032,20254,0.100325861558211
3051,16552,0.184328177863702
1635,17529,0.0932740030806093
928,9795,0.0947422154160286
730,12885,0.0566550252231277
339,9875,0.0343291139240506
10956,80676,0.135802469135802
5831,38013,0.153394891221424
2585,26093,0.0990687157475185
1524,15992,0.0952976488244122
7292,56909,0.128134389991038
520,8540,0.0608899297423888
1427,13503,0.105680219210546
3207,21447,0.149531402993426
4973,36974,0.134499918861903
3980,24952,0.159506252003847
5227,34306,0.152364017956043
1239,11496,0.107776617954071
3522,25832,0.136342520904305
6090,35937,0.169463227314467
7332,51726,0.141746897111704
15869,82832,0.191580548580259
9788,70203,0.139424241129296
2859,25613,0.11162300394331
357,9938,0.0359227208693902
384,10702,0.0358811437114558
1015,10580,0.0959357277882798
2628,29563,0.0888949024117985
458,11390,0.0402107111501317
439,10932,0.0401573362605196
493,10872,0.045345842531273
4483,39956,0.112198418260086
1359,15757,0.086247382115885
9374,47761,0.196268922342497
2872,15725,0.182639109697933
10880,65052,0.167250814732829
7923,51484,0.15389247144744
6263,37894,0.165276824827149
6618,35703,0.185362574573565
80,15303,0.00522773312422401
200,12770,0.0156617071260767
935,14922,0.0626591609703793
3256,31299,0.104028882711908
648,9805,0.0660887302396736
2219,15612,0.142134255700743
3267,25142,0.129941929838517
1619,16261,0.099563372486317
538,15174,0.0354553842098326
401,13550,0.0295940959409594
557,12675,0.0439447731755424
668,10195,0.0655223148602256
777,12447,0.0624246806459388
1075,20923,0.0513788653634756
748,6504,0.115006150061501
1140,12581,0.0906128288689293
