NM,length,ratio
348,31584,0.0110182370820669
122,6631,0.0183984316091087
209,14953,0.0139771283354511
1937,275499,0.00703087851498554
841,17138,0.0490722371338546
1535,24550,0.0625254582484725
2130,26293,0.0810101547940517
285,5925,0.0481012658227848
470,7432,0.0632400430570506
230,6133,0.0375020381542475
335,5573,0.0601112506728871
992,17087,0.0580558319190028
825,16720,0.0493421052631579
441,9611,0.0458849235251275
444,9158,0.0484822013540074
1025,15402,0.066549798727438
430,9583,0.044871125952207
909,17763,0.0511737882114508
1213,14945,0.0811642689862831
897,15180,0.0590909090909091
378,8778,0.0430622009569378
407,8706,0.0467493682517804
352,8573,0.0410591391578211
926,15783,0.0586707216625483
311,8239,0.0377472994295424
388,7937,0.0488849691319138
376,7096,0.0529875986471251
850,12356,0.0687924894787957
299,6291,0.0475282149101892
203,4404,0.046094459582198
965,12627,0.0764235368654471
165,3542,0.046583850931677
562,10634,0.0528493511378597
249,4491,0.0554442217768871
174,4895,0.0355464759959142
178,4715,0.0377518557794274
153,4102,0.0372988785958069
260,4769,0.0545187670371147
242,5020,0.048207171314741
287,6193,0.0463426449216858
241,4588,0.0525283347863993
196,3985,0.0491844416562108
191,4109,0.0464833292771964
34,1006,0.0337972166998012
101,2863,0.0352776807544534
75,1434,0.0523012552301255
23,946,0.0243128964059197
2254,29747,0.0757723467912731
672,13336,0.0503899220155969
2713,37220,0.0728909188608275
789,11854,0.06655981103425
767,13529,0.0566930297878631
602,11864,0.0507417397167903
1249,21380,0.0584190832553789
468,9956,0.0470068300522298
729,13743,0.0530451866404715
1590,22620,0.0702917771883289
712,12789,0.0556728438501838
575,11361,0.0506117419241264
827,14612,0.0565973172734739
704,12707,0.0554025340363579
564,12321,0.0457755052349647
1423,20355,0.0699091132399902
1617,26678,0.0606117400104955
439,9242,0.0475005410084397
591,10830,0.0545706371191136
522,10576,0.049357034795764
1658,27282,0.0607726706253207
490,10943,0.044777483322672
1671,26509,0.0630351955939492
488,10994,0.0443878479170457
463,10799,0.0428743402166867
1132,11239,0.100720704689029
454,10378,0.043746386587011
615,10689,0.0575357844513051
574,10125,0.0566913580246914
1542,25103,0.0614269210851293
270,6228,0.0433526011560694
522,9629,0.0542112368885658
143,3002,0.04763491005996
524,7968,0.0657630522088353
313,5299,0.0590677486318173
2757,27272,0.101092695805221
2292,32483,0.0705599852230398
2198,27779,0.0791245185211851
1834,20044,0.0914987028537218
1222,19414,0.0629442670237973
1024,18043,0.0567533115335587
934,15892,0.058771709035993
883,13982,0.0631526248033186
129,2242,0.0575379125780553
923,12460,0.0740770465489567
559,7966,0.0701732362540798
420,7944,0.0528700906344411
950,10074,0.0943021639864999
6575,80835,0.0813385291024927
5532,71325,0.0775604626708728
60,1458,0.0411522633744856
2404,26740,0.0899027673896784
2620,37363,0.0701228488076439
86,2248,0.0382562277580071
1155,14242,0.0810981603707345
1460,17354,0.084130459836349
1262,11948,0.105624372279879
36,1135,0.0317180616740088
84,1500,0.056
36,730,0.0493150684931507
152,2166,0.0701754385964912
5,251,0.0199203187250996
15,596,0.0251677852348993
2020,20875,0.0967664670658683
1370,17702,0.0773923850412383
593,79418,0.00746682112367473
187,13002,0.0143824027072758
277,12788,0.0216609321238661
662,7584,0.087289029535865
666,7596,0.0876777251184834
488,7110,0.0686357243319269
489,7120,0.0686797752808989
493,7114,0.0692999718864212
487,7119,0.0684084843376879
652,6284,0.103755569700827
414,6317,0.0655374386575906
376,6385,0.0588880187940486
439,6320,0.0694620253164557
387,6387,0.0605918271488962
284,4787,0.059327344892417
391,5869,0.0666212301925371
69,2338,0.0295124037639008
217,4570,0.0474835886214442
41,2040,0.0200980392156863
62,1449,0.0427881297446515
41,2312,0.0177335640138408
56,2109,0.0265528686581318
167,3093,0.0539928871645652
246,4862,0.0505964623611683
10,981,0.0101936799184506
12,1039,0.0115495668912416
40,1096,0.0364963503649635
138,2643,0.0522133938706016
26,1487,0.0174848688634835
28,975,0.0287179487179487
45,653,0.0689127105666156
154,3857,0.0399274047186933
6,371,0.0161725067385445
