match,insertion,deletion,soft_clipping,NM,lengths,INS_readLength,DEL_readLength,NM_INS_DEL
7023,38.0,87.0,0.0,212,7061,0.005381673983854978,0.012321200963036396,87.0
6452,30.0,201.0,0.0,422,6482,0.0046282011724776305,0.031008947855600124,191.0
26402,140.0,125.0,3378.0,370,26542,0.005274659030969784,0.004709516991937307,105.0
24205,1.0,33.0,0.0,59,24206,4.131207138725936e-05,0.0013632983557795588,25.0
26039,182.0,252.0,1268.0,911,26221,0.006941001487357461,0.009610617444033409,477.0
9816,3.0,29.0,2327.0,42,9819,0.00030553009471432935,0.002953457582238517,10.0
12085,9.0,81.0,2644.0,138,12094,0.0007441706631387464,0.006697535968248718,48.0
812349,852.0,2658.0,1279387.0,4336,813201,0.0010477114514123814,0.0032685645984203166,826.0
50719,44.0,508.0,0.0,636,50763,0.0008667730433583516,0.01000728877331915,84.0
15987,3.0,64.0,202.0,103,15990,0.0001876172607879925,0.004002501563477173,36.0
868783,805.0,2742.0,1695964.0,4462,869588,0.0009257257459854552,0.0031532173857044946,915.0
17488,15.0,79.0,12874.0,128,17503,0.0008569959435525339,0.004513511969376678,34.0
18059,8.0,62.0,0.0,81,18067,0.00044279625837161677,0.00343167100238003,11.0
10484,19.0,59.0,766.0,88,10503,0.0018090069503951252,0.005617442635437494,10.0
16061,36.0,87.0,148.0,146,16097,0.0022364415729639064,0.00540473380132944,23.0
3881,8.0,22.0,90.0,40,3889,0.0020570840833119054,0.00565698122910774,10.0
2128,8.0,19.0,90.0,36,2136,0.003745318352059925,0.008895131086142321,9.0
49577,180.0,664.0,23648.0,1632,49757,0.003617581445826718,0.013344856000160782,788.0
27698,62.0,386.0,1082.0,844,27760,0.0022334293948126803,0.013904899135446685,396.0
5640,58.0,108.0,0.0,403,5698,0.010179010179010179,0.018954018954018954,237.0
522770,510.0,2276.0,17317.0,3702,523280,0.0009746216174896804,0.004349487845895123,916.0
15415,60.0,150.0,7585.0,340,15475,0.0038772213247172858,0.009693053311793215,130.0
560292,562.0,1789.0,2819870.0,2998,560854,0.0010020433125198357,0.0031897784450142103,647.0
11034,18.0,31.0,2873.0,86,11052,0.0016286644951140066,0.002804922186029678,37.0
21397,16.0,108.0,0.0,164,21413,0.0007472096390043431,0.005043665063279316,40.0
13926,87.0,78.0,1058.0,209,14013,0.0062085206593877115,0.005566259901520017,44.0
20318,22.0,15.0,0.0,51,20340,0.0010816125860373647,0.0007374631268436578,14.0
14544,18.0,22.0,2010.0,58,14562,0.0012360939431396785,0.0015107814860596072,18.0
20217,19.0,52.0,0.0,86,20236,0.0009389207353231864,0.002569677801937142,15.0
11914,12.0,46.0,0.0,62,11926,0.001006204930404159,0.0038571188998826095,4.0
16277,12.0,7.0,0.0,26,16289,0.0007366934741236417,0.0004297378599054577,7.0
105759,135.0,243.0,77145.0,486,105894,0.0012748597654258032,0.0022947475777664456,108.0
814021,865.0,2598.0,146025.0,4105,814886,0.0010614981727505443,0.003188176014804525,642.0
3079,4.0,13.0,0.0,20,3083,0.0012974375608173856,0.0042166720726565035,3.0
316351,2158.0,2683.0,5667.0,5472,318509,0.0067753187508045295,0.008423623822246781,631.0
16781,13.0,31.0,369.0,57,16794,0.0007740859830891986,0.0018458973442896272,13.0
23035,37.0,83.0,0.0,127,23072,0.0016036754507628293,0.0035974341192787796,7.0
435364,473.0,1288.0,1094978.0,2178,435837,0.0010852681162911823,0.0029552332638119296,417.0
31856,25.0,77.0,0.0,119,31881,0.0007841661177503842,0.0024152316426711835,17.0
600583,634.0,2248.0,45547.0,3310,601217,0.0010545277329150706,0.003739082560872364,428.0
12335,297.0,62.0,0.0,369,12632,0.02351171627612413,0.004908169727675744,10.0
41845,61.0,78.0,6312.0,150,41906,0.0014556388106715028,0.001861308643153725,11.0
7569,0.0,11.0,2.0,22,7569,0.0,0.0014532963403355794,11.0
13948,1171.0,69.0,0.0,1321,15119,0.07745221244791323,0.004563793901713077,81.0
14794,6.0,31.0,0.0,53,14800,0.0004054054054054054,0.0020945945945945945,16.0
780364,940.0,2209.0,2014975.0,4236,781304,0.0012031168405639801,0.0028273245753253533,1087.0
22839,108.0,87.0,3362.0,220,22947,0.004706497581383188,0.003791345273892012,25.0
8394,35.0,43.0,3475.0,132,8429,0.0041523312373947085,0.005101435520227785,54.0
9957,9.0,36.0,290.0,51,9966,0.0009030704394942806,0.003612281757977122,6.0
9894,8.0,99.0,334.0,112,9902,0.0008079175924055746,0.009997980206018987,5.0
9895,15.0,22.0,417.0,40,9910,0.0015136226034308778,0.0022199798183652874,3.0
9310,1.0,27.0,6.0,29,9311,0.0001073998496402105,0.0028997959402856837,1.0
8755,0.0,47.0,6.0,48,8755,0.0,0.0053683609366076525,1.0
12241,16.0,9.0,49.0,31,12257,0.0013053765195398547,0.0007342742922411683,6.0
6166,1.0,3.0,0.0,4,6167,0.00016215339711366953,0.0004864601913410086,0.0
718129,447.0,1975.0,4507.0,2745,718576,0.000622063636970898,0.0027484914608893146,323.0
822702,946.0,2010.0,666805.0,3785,823648,0.0011485488946734528,0.0024403628734605072,829.0
16876,8.0,106.0,11343.0,142,16884,0.00047382136934375743,0.006278133143804786,28.0
15727,8.0,52.0,965.0,67,15735,0.0005084207181442644,0.0033047346679377183,7.0
5333,4.0,17.0,0.0,29,5337,0.0007494847292486415,0.0031853100993067267,8.0
21991,2.0,39.0,2508.0,43,21993,9.093802573546128e-05,0.001773291501841495,2.0
1094404,6810.0,8911.0,3895593.0,18643,1101214,0.006184084110808617,0.008091978489194653,2922.0
6435,0.0,7.0,775.0,11,6435,0.0,0.0010878010878010878,4.0
9904,32.0,34.0,0.0,77,9936,0.00322061191626409,0.003421900161030596,11.0
21173,94.0,63.0,3783.0,240,21267,0.004419993417031081,0.0029623360135421074,83.0
18264,33.0,68.0,0.0,116,18297,0.0018035743564518774,0.003716456249658414,15.0
22311,11.0,128.0,0.0,155,22322,0.0004927873846429532,0.005734253203118,16.0
15576,5.0,27.0,614.0,52,15581,0.0003209036647198511,0.001732879789487196,20.0
23079,22.0,17.0,652.0,58,23101,0.0009523397255530063,0.000735898878836414,19.0
22504,21.0,77.0,0.0,120,22525,0.0009322974472807991,0.00341842397336293,22.0
